tweet_text;user_id;user_display_name;user_screen_name;follower_count;following_count;account_creation_date;tweet_time;in_reply_to_userid;like_count;retweet_count;Num_Syllables;id;Avg_Syllables;Avg_Words_in_Sentences;Flesh-Kincaid;Num_Big_words;Num_Long_Sentences;Num_Sentences;Num_Short_Sentences;Num_Urls;Num_words;Rate_Adv_adj;class
Top legislature slams US interference in Hong Kong affairs https://t.co/HSRgSsonP2 https://t.co/oq4ClOtePK;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/17/19 6:48 AM;;14.0;3.0;20.0;1061.0;2,3529411765;16;18,8047058824;11.0;.0;1.0;.0;1.0;17.0;0,0588235294;real
Hong Kong police report seizures of explosives from suspected rioters https://t.co/ICkNX3oWyf https://t.co/eNENel07p5;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/17/19 5:29 AM;;7.0;1.0;23.0;1062.0;2,5555555556;8,5;18,0755555556;10.0;.0;2.0;1.0;1.0;18.0;0,0555555556;real
A raft of housing support measures were announced during this year's policy address by Hong Kong chief executive Ca??Ý https://t.co/vzPRdcOnVP;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/17/19 12:30 AM;;3.0;1.0;41.0;1063.0;2,1666666667;5;12,3166666667;1.0;.0;1.0;1.0;1.0;6.0;0;real
Hong Kong's goods exports and imports volume continued to decline in August, the statistical authority said on Tues??Ý https://t.co/sUHD1hRAPI;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/16/19 9:00 PM;;9.0;.0;40.0;1064.0;2,3333333333;5,5;14,2833333333;4.0;.0;2.0;1.0;1.0;12.0;0,0833333333;real
Lawrence Ma talks about the Hong Kong Human Rights and Democracy Act.https://t.co/phZxsiYbda;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/16/19 12:34 PM;;2.0;.0;23.0;1065.0;2375;3,5;13995;4.0;.0;2.0;2.0;1.0;8.0;0;real
Tan Huizhu, Deputy Director of the Hong Kong Basic Law Committee, advocates the establishment of the ???Special Court??Ý https://t.co/WZVuxVlBEf;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/16/19 8:20 AM;;9.0;.0;40.0;1066.0;2,45;19;21,12;8.0;.0;1.0;.0;1.0;20.0;0,05;real
The spokesperson of China's foreign ministry on the passing of the Hong Kong Human Rights and Democracy Act in the??Ý https://t.co/xSQ8ijSZ9L;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/16/19 7:57 AM;;21.0;8.0;40.0;1067.0;2,4;14;18,58;7.0;.0;1.0;.0;1.0;15.0;0;real
What has the US brought to Hong Kong? https://t.co/GFXqu1elb1;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/16/19 6:38 AM;;4.0;4.0;12.0;1068.0;1,8947368421;18;14,1778947368;9.0;.0;1.0;.0;1.0;19.0;0,1578947368;real
China condemns US House approval of bill on Hong Kong https://t.co/YI4Iwi6miA https://t.co/ylxOkJ1iGI;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/16/19 5:26 AM;;25.0;6.0;18.0;1069.0;1,9285714286;6,5;9,8971428571;6.0;.0;2.0;1.0;1.0;14.0;0,1428571429;real
Foreign legislatures should not interfere in any form in Hong Kong affairs: HKSAR gov't https://t.co/B5QMrpZXB6 https://t.co/CEeh3ejJCN;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/16/19 5:26 AM;;17.0;2.0;33.0;1070.0;2125;3,5;11045;1.0;.0;2.0;2.0;1.0;8.0;0;real
Hong Kong's trade volume continues to drop in Aug. https://t.co/aTjSTMUOZo https://t.co/sfQdsSGWko;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/16/19 2:53 AM;;7.0;.0;21.0;1071.0;2,3333333333;4;13,6983333333;5.0;.0;2.0;2.0;1.0;9.0;0,1111111111;real
LeBron James: Daryl Morey was not educated on the situation at hand #HongKong #HK #HongKongProtests https://t.co/ql1n975Vbi;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/15/19 12:57 PM;;13.0;4.0;44.0;1072.0;2;5;10155;4.0;.0;2.0;1.0;1.0;11.0;0,0909090909;real
A homemade bomb was used for the first time by #HongKong  protesters.  #HK #HongKongProtests https://t.co/nhxB1KnYqB;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/15/19 12:40 PM;;12.0;2.0;37.0;1073.0;2,2666666667;7;14,0816666667;7.0;.0;2.0;1.0;1.0;15.0;0;real
Carrie Lam: The Hong Kong police force is a highly professional and civilized force. https://t.co/gXVJ8NQ1SE;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/15/19 12:00 PM;;14.0;3.0;29.0;1074.0;1,8181818182;9;10,1545454545;3.0;.0;1.0;.0;2.0;11.0;0,0909090909;real
Carrie Lam: It???s totally irresponsible and unfounded to describe Hong Kong as becoming a police state. https://t.co/cX1UXBPKZk;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/15/19 11:54 AM;;18.0;8.0;38.0;1075.0;1,9166666667;10;11,7066666667;6.0;.0;1.0;.0;2.0;12.0;0;real
Hong Kong rioters should stop now. https://t.co/IklfI0sSjG;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/15/19 11:21 AM;;7.0;.0;12.0;1076.0;2,05;19;16,4;9.0;.0;1.0;.0;1.0;20.0;0,05;real
Experts on Hong Kong's anti-mask law. https://t.co/54aHznYbyR;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/15/19 10:24 AM;;4.0;1.0;16.0;1077.0;2,1052631579;18;16,6621052632;9.0;.0;1.0;.0;1.0;19.0;0,0526315789;real
Umbrellas become 'multifunctional??? weapons in Hong Kong protests #HongKong #HK #HongKongProtests https://t.co/TzKeWhOM7x;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/15/19 9:28 AM;;18.0;8.0;40.0;1078.0;1,9166666667;6;9,3666666667;3.0;.0;2.0;1.0;1.0;12.0;0;real
Rioters are hurting Hong Kong economy. https://t.co/8F72SpqVUS;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/15/19 8:44 AM;;7.0;3.0;16.0;1079.0;2,1052631579;18;16,6621052632;8.0;.0;1.0;.0;1.0;19.0;0;real
HKSAR gov't reiterates foreign legislatures should not interfere in Hong Kong affairs https://t.co/AG1uBiE9Fb https://t.co/YIUYioGsGQ;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/15/19 2:32 AM;;8.0;2.0;33.0;1080.0;1,9047619048;20;15,0761904762;7.0;.0;1.0;.0;1.0;21.0;0,0476190476;real
Hong Kong police respond to recent escalation of violence. https://t.co/CE6riMvvEE;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/15/19 1:20 AM;;10.0;4.0;21.0;1081.0;1,3333333333;4;1,8983333333;1.0;.0;2.0;1.0;1.0;9.0;0;real
Elder people and children were dragged into the protests in Hong Kong.  https://t.co/RRs4FRgjNH;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/15/19 12:27 AM;;4.0;3.0;21.0;1082.0;1,5;10;6,79;2.0;.0;1.0;.0;2.0;12.0;0;real
Hong Kong police on Monday condemned rioters who went on the rampage again during the past weekend, with violent ac??Ý https://t.co/qZCod1xinw;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/14/19 3:50 PM;;15.0;4.0;38.0;1083.0;2,0625;14;14,9875;5.0;.0;1.0;.0;2.0;16.0;125;real
What's behind the Hong Kong protesters waving the American flag?  https://t.co/rfdp6hSkn6;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/14/19 8:37 AM;;11.0;2.0;23.0;1084.0;1,9090909091;4,5;9,0822727273;3.0;.0;2.0;1.0;2.0;11.0;0;real
Chris Lonsdale, a psychologist and educator, talks about protracted violence and destruction in Hong Kong. https://t.co/Yp8SA8weFG;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/14/19 7:35 AM;;10.0;2.0;38.0;1085.0;2,75;15;23,1;6.0;.0;1.0;.0;1.0;16.0;0,0625;real
Wan Chai station of Hong Kong's metro system has become a favored target for radical protesters. https://t.co/fDSl32ho4V;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/14/19 5:38 AM;;7.0;1.0;37.0;1086.0;2,4666666667;7;16,4416666667;4.0;.0;2.0;1.0;1.0;15.0;0,0666666667;real
Trump thinks Hong Kong can take care of itself. https://t.co/n8w4Hfbi7g;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/14/19 2:42 AM;;25.0;14.0;14.0;1087.0;1,9333333333;7;10,1483333333;6.0;.0;2.0;1.0;1.0;15.0;0,2;real
Leung Chun-ying on the difference of the chief executive of Hong Kong and a mayor of a city. https://t.co/h9QSEiRGWa;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/14/19 2:39 AM;;13.0;3.0;40.0;1088.0;2,2352941176;8;14,1014705882;8.0;.0;2.0;1.0;1.0;17.0;0,2352941176;real
#HongKong protesters seek for asylum from US  Donald Trump: Take care of itself  #HK #HongKongProtests https://t.co/08pHx99M4A;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/13/19 4:43 PM;;17.0;14.0;43.0;1089.0;1,7142857143;3;6,0035714286;2.0;.0;2.0;2.0;1.0;7.0;0,1428571429;real
Two rioters held for stabbing police in #HongKong #HK #HongKongProtests https://t.co/N4BreKywWn;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/13/19 4:34 PM;;10.0;3.0;29.0;1090.0;2,2857142857;3;12,7464285714;3.0;.0;2.0;2.0;1.0;7.0;0,1428571429;real
Radical protesters vandalize shops in HK #HongKong #HK #HongKongProtests https://t.co/FnaCBHA5Gb;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/13/19 4:07 PM;;17.0;2.0;32.0;1091.0;3,3333333333;11;28,4233333333;7.0;.0;1.0;.0;1.0;12.0;0,0833333333;real
Hong Kong chief executive Carrie Lam revealed some policies to be introduced in an upcoming address. https://t.co/jRI0zlVtiO;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/13/19 7:18 AM;;19.0;7.0;33.0;1092.0;2,2857142857;3;12,7464285714;3.0;.0;2.0;2.0;1.0;7.0;0;real
Hong Kong rioters vandalized Hong Kong's transit rail system. https://t.co/5bPYtoUTHj;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/13/19 6:57 AM;;9.0;3.0;26.0;1093.0;2,3571428571;12;17,6842857143;6.0;.0;1.0;.0;2.0;14.0;0,1428571429;real
Does Hong Kong police use excessive force? https://t.co/iT3zekmiEC;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/13/19 6:16 AM;;4.0;1.0;14.0;1094.0;2,1;4,5;11,14;5.0;.0;2.0;1.0;1.0;10.0;0,1;real
Protesters vandalized traffic lights in Hong Kong on Oct. 12. https://t.co/5TNhTywfIu;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/13/19 6:11 AM;;4.0;2.0;23.0;1095.0;1,6153846154;6;6,0065384615;4.0;.0;2.0;1.0;1.0;13.0;0;real
RT @chinaorgcn: Violence is Not Glory #HongKong #HK #HongKongProtests https://t.co/yooimpvDbm;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/12/19 2:26 PM;;.0;21.0;34.0;1096.0;1,8095238095;20;13,9523809524;8.0;.0;1.0;.0;1.0;21.0;0,1428571429;real
An American guy tells the truth about Hong Kong in his Vlog https://t.co/7YYNdFBvEl;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/12/19 10:03 AM;;10.0;5.0;21.0;1097.0;2,0909090909;5;11,2277272727;5.0;.0;2.0;.0;1.0;11.0;0,0909090909;real
Hong Kong rioters vandalize the MTR stations. There's a long road to recovery. https://t.co/G1MoehKY9C;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/12/19 9:58 AM;;6.0;4.0;32.0;1098.0;2375;7,5;15555;6.0;.0;2.0;1.0;1.0;16.0;0,0625;real
A HK taxi driver condemns rioters: we want a peaceful Hong Kong. https://t.co/5V145YpwFC;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/12/19 5:14 AM;;9.0;.0;28.0;1099.0;2,1764705882;8;13,4073529412;8.0;.0;2.0;1.0;1.0;17.0;0,1176470588;real
Secretary for Transport and Housing of Hong Kong: Have you ever thought of the damage that could be done to others? https://t.co/JRiimjVRqA;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/11/19 12:24 PM;;9.0;3.0;33.0;1100.0;1,4;4,5;2,88;2.0;.0;2.0;1.0;1.0;10.0;0;real
Violence is Not Glory #HongKong #HK #HongKongProtests https://t.co/yooimpvDbm;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/11/19 11:31 AM;;41.0;21.0;25.0;1101.0;2,1052631579;9;12,9571052632;3.0;.0;2.0;1.0;1.0;19.0;0,0526315789;real
Hung Wai-man, Principal Liaison Officer for Hong Kong, Shenzhen Qianhai Authority, speaks on the personal info leak??Ý https://t.co/YTsBe5nHnQ;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/11/19 11:17 AM;;2.0;2.0;42.0;1102.0;2,6875;15;22,3625;7.0;.0;1.0;.0;1.0;16.0;0;real
Here's a letter written by a girl from the Mainland who studies at the University of Hong Kong. https://t.co/pTXA9ay85T;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/11/19 9:29 AM;;9.0;1.0;37.0;1103.0;2,6363636364;10;19,8090909091;5.0;.0;1.0;.0;1.0;11.0;0;real
Carrie Lam: no options could be ruled out if we want Hong Kong to at least have another chance. https://t.co/N6UMgXWJfj;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/11/19 7:17 AM;;6.0;1.0;28.0;1104.0;3,2;9;26,07;5.0;.0;1.0;.0;1.0;10.0;0,1;real
Riots has hit Hong Kong for four months, striking the economy of the city. https://t.co/79rl2n7Som;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/11/19 12:47 AM;;3.0;1.0;24.0;1105.0;1,9411764706;8;10,6308823529;7.0;.0;2.0;1.0;1.0;17.0;0,1176470588;real
An online petition was launched on Thursday in Hong Kong by a community group to express opposition to the violence??Ý https://t.co/rvA2EsCZpo;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/10/19 5:45 PM;;9.0;.0;40.0;1106.0;2,6;4,5;17,04;5.0;.0;2.0;1.0;1.0;10.0;0;real
Vice-President of the Solidarity and Progress Party of France, Karel Vereycken speaks on Hong Kong: 'enactment of p??Ý https://t.co/5vzRZhrGk6;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/10/19 5:06 AM;;6.0;6.0;44.0;1107.0;1,75;3,5;6,62;3.0;.0;2.0;1.0;1.0;8.0;125;real
Is the Hong Kong facemask ban legitimate? https://t.co/wi5DT3IRpG;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/9/19 11:09 AM;;5.0;2.0;16.0;1108.0;2,0909090909;3,3333333333;10,5127272727;4.0;.0;3.0;2.0;1.0;11.0;0;real
The violent protests in Hong Kong are taking a growing toll to the city's economy. The tourism has entered the era??Ý https://t.co/Cs3gLiwTmC;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/9/19 8:35 AM;;9.0;2.0;44.0;1109.0;3,4;9;28,43;4.0;.0;1.0;.0;1.0;10.0;0,1;real
Black terror: The real threat to freedom in Hong Kong https://t.co/eRsbznLKje https://t.co/a8QI3nWpPl;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/9/19 5:13 AM;;12.0;3.0;17.0;1110.0;1,6153846154;12;8,5415384615;1.0;.0;1.0;.0;1.0;13.0;0,0769230769;real
Carrie Lam: we need the people of Hong Kong to respect the law. https://t.co/sj16AT1vHI;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/9/19 5:09 AM;;10.0;1.0;21.0;1111.0;2,2857142857;4,3333333333;13,2014285714;5.0;.0;3.0;3.0;1.0;14.0;0,0714285714;real
Singapore Prime Minister Lee Hsien Loong spoke about Hong Kong in an interview with CNN which aired on Oct. 6. https://t.co/pFJQ3LPxZn;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/9/19 3:11 AM;;4.0;1.0;41.0;1112.0;2,1538461538;6;12,3603846154;4.0;.0;2.0;1.0;1.0;13.0;0,0769230769;real
Chief Executive of China's Hong Kong Special Administrative Region (HKSAR) Carrie Lam on Tuesday urged foreign poli??Ý https://t.co/v2XZaKLe2p;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/8/19 9:15 PM;;13.0;5.0;46.0;1113.0;1,5;10,5;6,4;6.0;.0;2.0;.0;1.0;22.0;0,0454545455;real
Hong Kong Exchanges and Clearing Limited (HKEX) said Tuesday it would not proceed with a proposal to the London Sto??Ý https://t.co/d5rY0OooTC;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/8/19 7:30 PM;;4.0;1.0;45.0;1114.0;3125;7;24405;3.0;.0;1.0;1.0;1.0;8.0;125;real
Apple approves controversial Hong Kong app #HongKong #HK #HongKongProtests https://t.co/C4nh5oKtx2;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/8/19 4:13 PM;;18.0;10.0;35.0;1115.0;2,3333333333;17;18,9633333333;9.0;.0;1.0;.0;1.0;18.0;0,0555555556;real
HK rioters harass private cars, intimidate residents #HongKong #HK #HongKongProtests https://t.co/8KCKmMvXPU;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/8/19 2:29 PM;;32.0;11.0;36.0;1116.0;1,9473684211;9;11,0939473684;6.0;.0;2.0;1.0;1.0;19.0;0,0526315789;real
Hong Kong citizens condemn rioters for ruining Hong Kong. https://t.co/z4jYOHHxjC;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/8/19 12:20 PM;;10.0;4.0;23.0;1117.0;1,4;9,5;4,83;4.0;.0;2.0;1.0;1.0;20.0;0,05;real
Michael Rowse came to Hong Kong in 1972 and became a Chinese citizen in 2001. 'Hong Kong people don't like violence??Ý https://t.co/nIGrY3gQkw;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/8/19 7:26 AM;;7.0;2.0;53.0;1118.0;1,6;7;6215;3.0;.0;2.0;1.0;1.0;15.0;0;real
A man is beaten by Hong Kong rioters for protecting Chinese national flag and saying 'Hong Kong is a part of China.' https://t.co/FtZfuCsiYj;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/8/19 7:04 AM;;18.0;5.0;48.0;1119.0;1,9047619048;20;15,0761904762;8.0;.0;1.0;.0;1.0;21.0;0,0476190476;real
HKSAR chief executive urges foreign politicians to objectively view Hong Kong situation, stop supporting violence??Ý https://t.co/zy3Fg8fm5x;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/8/19 6:39 AM;;17.0;8.0;39.0;1120.0;2,3157894737;18;19,1463157895;7.0;.0;1.0;.0;1.0;19.0;0;real
A taxi driver was nearly beaten to death in Hong Kong. https://t.co/ExNKKD7Biw;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/8/19 2:18 AM;;9.0;5.0;21.0;1121.0;2;3,5;9,57;2.0;.0;2.0;1.0;1.0;8.0;125;real
Masked rioters smash in Hong Kong. https://t.co/oyTue6kxld;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/8/19 2:00 AM;;2.0;2.0;12.0;1122.0;2;10,5;12,3;8.0;.0;2.0;1.0;1.0;22.0;0,0454545455;real
Masked rioters burn Hong Kong https://t.co/AQznI30CrP;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/8/19 1:50 AM;;3.0;5.0;11.0;1123.0;1,4166666667;10;5,8066666667;3.0;.0;1.0;.0;2.0;12.0;0,0833333333;real
Masked rioters resort to violence in Hong Kong https://t.co/mFn9Tw3Phw;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/8/19 1:40 AM;;2.0;5.0;17.0;1124.0;1,5;6,5;4,84;3.0;.0;2.0;1.0;1.0;14.0;0;real
Hong Kong citizens rallied against violence in the city. https://t.co/NqQOrh5OzR;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/8/19 1:00 AM;;8.0;2.0;20.0;1125.0;1,9523809524;6,6666666667;10,1780952381;3.0;.0;3.0;2.0;1.0;21.0;0;real
Chinese diplomat condemns Houston Rockets manager for erroneous comments on #HongKong  https://t.co/eGeWuUCe6E https://t.co/GY3FysfPGZ;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/7/19 9:41 AM;;8.0;6.0;30.0;1126.0;2,5555555556;17;21,5855555556;9.0;.0;1.0;.0;1.0;18.0;0,1111111111;real
More than 400 demonstrations marches and rallies broke out in #HongKong in the past four months. Most of them turne??Ý https://t.co/Rfc6ldf5Vt;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/7/19 9:30 AM;;12.0;3.0;34.0;1127.0;2,1428571429;20;17,8857142857;8.0;.0;1.0;.0;1.0;21.0;0,0476190476;real
Innocent residents were attacked by mask-wearing thugs in #HongKong.  https://t.co/VyGR77HQ16;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/7/19 9:28 AM;;6.0;3.0;21.0;1128.0;3,5;9;29,61;4.0;.0;1.0;.0;1.0;10.0;0,2;real
The mobs attacking police in #HongKong will be punished to the full extent of the law. https://t.co/dy16qEkCJo;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/7/19 9:27 AM;;20.0;4.0;26.0;1129.0;3,2727272727;10;27,3181818182;7.0;.0;1.0;.0;1.0;11.0;0,1818181818;real
Ban masks, support legislation. #HongKong https://t.co/ulIEQPgrPZ;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/7/19 9:25 AM;;26.0;5.0;14.0;1130.0;2,3;4,5;13,5;4.0;.0;2.0;1.0;1.0;10.0;0;real
Hong Kong residents furious, scared by unprecedented vandalism https://t.co/sWvSwHN4SM https://t.co/HSWAHFjryS;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/7/19 6:50 AM;;18.0;8.0;23.0;1131.0;2,4090909091;10,5;17,1272727273;6.0;.0;2.0;1.0;1.0;22.0;0,0909090909;real
Hong Kong police to investigate vandalism. Offenders may face up to 10 years in prison if convicted. #HongKong??Ý https://t.co/pyRWGlQege;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/6/19 2:31 PM;;37.0;19.0;41.0;1132.0;2,0869565217;11,5;13,5210869565;7.0;.0;2.0;1.0;1.0;23.0;0,0869565217;real
Hong Kong rioters target police with extreme violence. #HongKongProtests #HKriots https://t.co/27bpLQTjT9;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/6/19 2:03 PM;;56.0;29.0;31.0;1133.0;2,4375;15;19,4125;7.0;.0;1.0;.0;1.0;16.0;0,1875;real
Radical #HongKong protesters build barricades to block traffic. #HongKongProtests https://t.co/0jwIKwHdrc;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/6/19 1:22 PM;;21.0;14.0;26.0;1134.0;1,75;5,5;7,4;3.0;.0;2.0;1.0;1.0;12.0;0,0833333333;real
Hong Kong protesters go on an unapproved march after mask ban. https://t.co/6LSZVLN6Vs;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/6/19 7:19 AM;;77.0;21.0;20.0;1135.0;1,7142857143;3;6,0035714286;2.0;.0;2.0;2.0;1.0;7.0;0,1428571429;real
Carrie Lam pledges to bring calm back to Hong Kong as soon as possible. https://t.co/fg6GI0EgYf;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/6/19 7:10 AM;;8.0;1.0;23.0;1136.0;1,8333333333;5;8,3833333333;2.0;.0;1.0;1.0;1.0;6.0;0,1666666667;real
Blacknazi in Hong Kong https://t.co/T6xvRzIa5X;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/6/19 7:00 AM;;20.0;6.0;10.0;1137.0;1,8888888889;8;10,2088888889;4.0;.0;1.0;1.0;1.0;9.0;0,1111111111;real
Support anti-mask law in Hong Kong https://t.co/aSVCurbzkn;147491390.0;China.org.cn;chinaorgcn;1113108.0;1736.0;Mon May 24 08:11:05 +0000 2010;10/6/19 6:58 AM;;14.0;1.0;13.0;1138.0;2;4,5;9,96;4.0;.0;2.0;1.0;1.0;10.0;0;real
